gid,lon,lat
마라21bb86aa,128.8382102000,35.1630079100
마라21bb86ab,128.8382471000,35.1652615900
마라21bb86ba,128.8382841000,35.1675152700
마라21bb86bb,128.8383210000,35.1697689500
마라21bb87aa,128.8383579000,35.1720226300
마라21bb87ab,128.8383949000,35.1742763100
마라21bb87ba,128.8384318000,35.1765299900
마라21bb87bb,128.8384688000,35.1787836700
마라21bb88aa,128.8385057000,35.1810373400
마라21bb88ab,128.8385427000,35.1832910200
마라21bb88ba,128.8385796000,35.1855446900
마라21bb88bb,128.8386166000,35.1877983700
마라21bb89aa,128.8386536000,35.1900520400
마라21bb89ab,128.8386905000,35.1923057100
마라21bb89ba,128.8387275000,35.1945593800
마라21bb89bb,128.8387645000,35.1968130600
마라21bb90aa,128.8388015000,35.1990667200
마라21bb90ab,128.8388385000,35.2013203900
마라21bb90ba,128.8388755000,35.2035740600
마라21bb90bb,128.8389125000,35.2058277300
마라21bb91aa,128.8389495000,35.2080813900
마라21bb91ab,128.8389865000,35.2103350600
마라21bb91ba,128.8390235000,35.2125887200
마라21bb91bb,128.8390605000,35.2148423900
마라21bb92aa,128.8390975000,35.2170960500
마라21bb92ab,128.8391345000,35.2193497100
마라21bb92ba,128.8391716000,35.2216033700
마라21bb92bb,128.8392086000,35.2238570300
마라21bb93aa,128.8392456000,35.2261106900
마라21bb93ab,128.8392827000,35.2283643500
마라21bb93ba,128.8393197000,35.2306180100
마라21bb93bb,128.8393567000,35.2328716600
마라21bb94aa,128.8393938000,35.2351253200
마라21bb94ab,128.8394309000,35.2373789700
마라21bb94ba,128.8394679000,35.2396326300
마라21bb94bb,128.8395050000,35.2418862800
마라21bb95aa,128.8395420000,35.2441399300
마라21bb95ab,128.8395791000,35.2463935800
마라21bb95ba,128.8396162000,35.2486472300
마라21bb95bb,128.8396533000,35.2509008800
마라21bb96aa,128.8396903000,35.2531545300
마라21bb96ab,128.8397274000,35.2554081800
마라21bb96ba,128.8397645000,35.2576618200
마라21bb96bb,128.8398016000,35.2599154700
마라21bb97aa,128.8398387000,35.2621691100
마라21bb97ab,128.8398758000,35.2644227600
마라21bb97ba,128.8399129000,35.2666764000
마라21bb97bb,128.8399500000,35.2689300400
마라21bb98aa,128.8399872000,35.2711836900
마라21bb98ab,128.8400243000,35.2734373300
마라21bb98ba,128.8400614000,35.2756909700
마라21bb98bb,128.8400985000,35.2779446000
마라21bb99aa,128.8401357000,35.2801982400
마라21bb99ab,128.8401728000,35.2824518800
마라21bb99ba,128.8402099000,35.2847055200
마라21bb99bb,128.8402471000,35.2869591500
마라22aa85ba,128.8408806000,35.1584702000
마라22aa85bb,128.8409176000,35.1607238800
마라22aa86aa,128.8409546000,35.1629775600
마라22aa86ab,128.8409916000,35.1652312400
마라22aa86ba,128.8410286000,35.1674849200
마라22aa86bb,128.8410656000,35.1697386000
마라22aa87aa,128.8411026000,35.1719922700
마라22aa87ab,128.8411396000,35.1742459500
마라22aa87ba,128.8411766000,35.1764996200
마라22aa87bb,128.8412137000,35.1787533000
마라22aa88aa,128.8412507000,35.1810069700
마라22aa88ab,128.8412877000,35.1832606500
마라22aa88ba,128.8413248000,35.1855143200
마라22aa88bb,128.8413618000,35.1877679900
마라22aa89aa,128.8413989000,35.1900216600
마라22aa89ab,128.8414359000,35.1922753300
마라22aa89ba,128.8414730000,35.1945290000
마라22aa89bb,128.8415100000,35.1967826700
마라22aa90aa,128.8415471000,35.1990363300
마라22aa90ab,128.8415841000,35.2012900000
마라22aa90ba,128.8416212000,35.2035436600
마라22aa90bb,128.8416583000,35.2057973300
마라22aa91aa,128.8416954000,35.2080509900
마라22aa91ab,128.8417324000,35.2103046600
마라22aa91ba,128.8417695000,35.2125583200
마라22aa91bb,128.8418066000,35.2148119800
마라22aa92aa,128.8418437000,35.2170656400
마라22aa92ab,128.8418808000,35.2193193000
마라22aa92ba,128.8419179000,35.2215729500
마라22aa92bb,128.8419550000,35.2238266100
마라22aa93aa,128.8419921000,35.2260802700
마라22aa93ab,128.8420292000,35.2283339200
마라22aa93ba,128.8420664000,35.2305875800
마라22aa93bb,128.8421035000,35.2328412300
마라22aa94aa,128.8421406000,35.2350948900
마라22aa94ab,128.8421777000,35.2373485400
마라22aa94ba,128.8422149000,35.2396021900
마라22aa94bb,128.8422520000,35.2418558400
마라22aa95aa,128.8422891000,35.2441094900
마라22aa95ab,128.8423263000,35.2463631400
마라22aa95ba,128.8423634000,35.2486167800
마라22aa95bb,128.8424006000,35.2508704300
마라22aa96aa,128.8424378000,35.2531240800
마라22aa96ab,128.8424749000,35.2553777200
마라22aa96ba,128.8425121000,35.2576313700
마라22aa96bb,128.8425493000,35.2598850100
마라22aa97aa,128.8425864000,35.2621386500
마라22aa97ab,128.8426236000,35.2643922900
마라22aa97ba,128.8426608000,35.2666459400
마라22aa97bb,128.8426980000,35.2688995700
마라22aa98aa,128.8427352000,35.2711532100
마라22aa98ab,128.8427724000,35.2734068500
마라22aa98ba,128.8428096000,35.2756604900
마라22aa98bb,128.8428468000,35.2779141300
마라22aa99aa,128.8428840000,35.2801677600
마라22aa99ab,128.8429212000,35.2824214000
마라22aa99ba,128.8429584000,35.2846750300
마라22aa99bb,128.8429956000,35.2869286600
마라22ab85ba,128.8436248000,35.1584397900
마라22ab85bb,128.8436619000,35.1606934700
마라22ab86aa,128.8436990000,35.1629471400
마라22ab86ab,128.8437360000,35.1652008200
마라22ab86ba,128.8437731000,35.1674545000
마라22ab86bb,128.8438102000,35.1697081700
마라22ab87aa,128.8438473000,35.1719618500
마라22ab87ab,128.8438844000,35.1742155200
마라22ab87ba,128.8439215000,35.1764692000
마라22ab87bb,128.8439586000,35.1787228700
마라22ab88aa,128.8439957000,35.1809765400
마라22ab88ab,128.8440328000,35.1832302100
마라22ab88ba,128.8440699000,35.1854838800
마라22ab88bb,128.8441070000,35.1877375500
마라22ab89aa,128.8441441000,35.1899912200
마라22ab89ab,128.8441813000,35.1922448800
마라22ab89ba,128.8442184000,35.1944985500
마라22ab89bb,128.8442555000,35.1967522200
마라22ab90aa,128.8442927000,35.1990058800
마라22ab90ab,128.8443298000,35.2012595400
마라22ab90ba,128.8443669000,35.2035132100
마라22ab90bb,128.8444041000,35.2057668700
마라22ab91aa,128.8444412000,35.2080205300
마라22ab91ab,128.8444784000,35.2102741900
마라22ab91ba,128.8445156000,35.2125278500
마라22ab91bb,128.8445527000,35.2147815100
마라22ab92aa,128.8445899000,35.2170351600
마라22ab92ab,128.8446271000,35.2192888200
마라22ab92ba,128.8446642000,35.2215424800
마라22ab92bb,128.8447014000,35.2237961300
마라22ab93aa,128.8447386000,35.2260497900
마라22ab93ab,128.8447758000,35.2283034400
마라22ab93ba,128.8448130000,35.2305570900
마라22ab93bb,128.8448502000,35.2328107400
마라22ab94aa,128.8448874000,35.2350643900
마라22ab94ab,128.8449246000,35.2373180400
마라22ab94ba,128.8449618000,35.2395716900
마라22ab94bb,128.8449990000,35.2418253400
마라22ab95aa,128.8450363000,35.2440789800
마라22ab95ab,128.8450735000,35.2463326300
마라22ab95ba,128.8451107000,35.2485862800
마라22ab95bb,128.8451479000,35.2508399200
마라22ab96aa,128.8451852000,35.2530935600
마라22ab96ab,128.8452224000,35.2553472100
마라22ab96ba,128.8452597000,35.2576008500
마라22ab96bb,128.8452969000,35.2598544900
마라22ab97aa,128.8453342000,35.2621081300
마라22ab97ab,128.8453714000,35.2643617700
마라22ab97ba,128.8454087000,35.2666154100
마라22ab97bb,128.8454459000,35.2688690400
마라22ab98aa,128.8454832000,35.2711226800
마라22ab98ab,128.8455205000,35.2733763200
마라22ab98ba,128.8455577000,35.2756299500
마라22ab98bb,128.8455950000,35.2778835800
마라22ab99aa,128.8456323000,35.2801372200
마라22ab99ab,128.8456696000,35.2823908500
마라22ab99ba,128.8457069000,35.2846444800
마라22ab99bb,128.8457442000,35.2868981100
마라22ba86aa,128.8464433000,35.1629166700
마라22ba86ab,128.8464805000,35.1651703400
마라22ba86ba,128.8465176000,35.1674240200
마라22ba86bb,128.8465548000,35.1696776900
마라22ba87aa,128.8465920000,35.1719313600
마라22ba87ab,128.8466291000,35.1741850400
마라22ba87ba,128.8466663000,35.1764387100
마라22ba87bb,128.8467035000,35.1786923800
마라22ba88aa,128.8467407000,35.1809460500
마라22ba88ab,128.8467778000,35.1831997100
마라22ba88ba,128.8468150000,35.1854533800
마라22ba88bb,128.8468522000,35.1877070500
마라22ba89aa,128.8468894000,35.1899607100
마라22ba89ab,128.8469266000,35.1922143800
마라22ba89ba,128.8469638000,35.1944680400
마라22ba89bb,128.8470010000,35.1967217000
마라22ba90aa,128.8470382000,35.1989753600
마라22ba90ab,128.8470755000,35.2012290300
마라22ba90ba,128.8471127000,35.2034826900
마라22ba90bb,128.8471499000,35.2057363500
마라22ba91aa,128.8471871000,35.2079900000
마라22ba91ab,128.8472244000,35.2102436600
마라22ba91ba,128.8472616000,35.2124973200
마라22ba91bb,128.8472988000,35.2147509700
마라22ba92aa,128.8473361000,35.2170046300
마라22ba92ab,128.8473733000,35.2192582800
마라22ba92ba,128.8474106000,35.2215119400
마라22ba92bb,128.8474478000,35.2237655900
마라22ba93aa,128.8474851000,35.2260192400
마라22ba93ab,128.8475224000,35.2282728900
마라22ba93ba,128.8475596000,35.2305265400
마라22ba93bb,128.8475969000,35.2327801900
마라22ba94aa,128.8476342000,35.2350338400
마라22ba94ab,128.8476715000,35.2372874800
마라22ba94ba,128.8477088000,35.2395411300
마라22ba94bb,128.8477461000,35.2417947700
마라22ba95aa,128.8477833000,35.2440484200
마라22ba95ab,128.8478206000,35.2463020600
마라22ba95ba,128.8478580000,35.2485557000
마라22ba95bb,128.8478953000,35.2508093500
마라22ba96aa,128.8479326000,35.2530629900
마라22ba96ab,128.8479699000,35.2553166300
마라22ba96ba,128.8480072000,35.2575702700
마라22ba96bb,128.8480445000,35.2598239000
마라22ba97aa,128.8480819000,35.2620775400
마라22ba97ab,128.8481192000,35.2643311800
마라22ba97ba,128.8481565000,35.2665848100
마라22ba97bb,128.8481939000,35.2688384500
마라22ba98aa,128.8482312000,35.2710920800
마라22ba98ab,128.8482686000,35.2733457200
마라22ba98ba,128.8483059000,35.2755993500
마라22ba98bb,128.8483433000,35.2778529800
마라22ba99aa,128.8483806000,35.2801066100
마라22ba99ab,128.8484180000,35.2823602400
마라22ba99ba,128.8484554000,35.2846138700
마라22ba99bb,128.8484927000,35.2868675000
마라22bb86ab,128.8492249000,35.1651398100
마라22bb86ba,128.8492622000,35.1673934800
마라22bb86bb,128.8492994000,35.1696471500
마라22bb87aa,128.8493366000,35.1719008200
마라22bb87ab,128.8493739000,35.1741544900
마라22bb87ba,128.8494111000,35.1764081500
마라22bb87bb,128.8494484000,35.1786618200
마라22bb88aa,128.8494856000,35.1809154900
마라22bb88ab,128.8495229000,35.1831691500
마라22bb88ba,128.8495601000,35.1854228200
마라22bb88bb,128.8495974000,35.1876764800
마라22bb89aa,128.8496347000,35.1899301400
마라22bb89ab,128.8496720000,35.1921838100
마라22bb89ba,128.8497092000,35.1944374700
마라22bb89bb,128.8497465000,35.1966911300
마라22bb90aa,128.8497838000,35.1989447900
마라22bb90ab,128.8498211000,35.2011984500
마라22bb90ba,128.8498584000,35.2034521000
마라22bb90bb,128.8498957000,35.2057057600
마라22bb91aa,128.8499330000,35.2079594200
마라22bb91ab,128.8499703000,35.2102130700
마라22bb91ba,128.8500076000,35.2124667200
마라22bb91bb,128.8500449000,35.2147203800
마라22bb92aa,128.8500823000,35.2169740300
마라22bb92ab,128.8501196000,35.2192276800
마라22bb92ba,128.8501569000,35.2214813300
마라22bb92bb,128.8501943000,35.2237349800
마라22bb93aa,128.8502316000,35.2259886300
마라22bb93ab,128.8502689000,35.2282422800
마라22bb93ba,128.8503063000,35.2304959300
마라22bb93bb,128.8503436000,35.2327495700
마라22bb94aa,128.8503810000,35.2350032200
마라22bb94ab,128.8504183000,35.2372568600
마라22bb94ba,128.8504557000,35.2395105100
마라22bb94bb,128.8504931000,35.2417641500
마라22bb95aa,128.8505304000,35.2440177900
마라22bb95ab,128.8505678000,35.2462714300
마라22bb95ba,128.8506052000,35.2485250700
마라22bb95bb,128.8506426000,35.2507787100
마라22bb96aa,128.8506800000,35.2530323500
마라22bb96ab,128.8507174000,35.2552859900
마라22bb96ba,128.8507548000,35.2575396200
마라22bb96bb,128.8507922000,35.2597932600
마라22bb97aa,128.8508296000,35.2620468900
마라22bb97ab,128.8508670000,35.2643005300
마라22bb97ba,128.8509044000,35.2665541600
마라22bb97bb,128.8509418000,35.2688077900
마라22bb98aa,128.8509792000,35.2710614200
마라22bb98ab,128.8510166000,35.2733150500
마라22bb98ba,128.8510541000,35.2755686800
마라22bb98bb,128.8510915000,35.2778223100
마라22bb99aa,128.8511289000,35.2800759400
마라22bb99ab,128.8511664000,35.2823295700
마라22bb99ba,128.8512038000,35.2845831900
마라22bb99bb,128.8512413000,35.2868368200
마라23aa86ab,128.8519694000,35.1651092000
마라23aa86ba,128.8520067000,35.1673628700
마라23aa86bb,128.8520440000,35.1696165400
마라23aa87aa,128.8520813000,35.1718702100
마라23aa87ab,128.8521186000,35.1741238700
마라23aa87ba,128.8521559000,35.1763775400
마라23aa87bb,128.8521933000,35.1786312000
마라23aa88aa,128.8522306000,35.1808848700
마라23aa88ab,128.8522679000,35.1831385300
마라23aa88ba,128.8523053000,35.1853921900
마라23aa88bb,128.8523426000,35.1876458500
마라23aa89aa,128.8523800000,35.1898995100
마라23aa89ab,128.8524173000,35.1921531700
마라23aa89ba,128.8524547000,35.1944068300
마라23aa89bb,128.8524920000,35.1966604900
마라23aa90aa,128.8525294000,35.1989141500
마라23aa90ab,128.8525668000,35.2011678000
마라23aa90ba,128.8526041000,35.2034214600
마라23aa90bb,128.8526415000,35.2056751100
마라23aa91aa,128.8526789000,35.2079287700
마라23aa91ab,128.8527163000,35.2101824200
마라23aa91ba,128.8527537000,35.2124360700
마라23aa91bb,128.8527911000,35.2146897200
마라23aa92aa,128.8528284000,35.2169433700
마라23aa92ab,128.8528658000,35.2191970200
마라23aa92ba,128.8529033000,35.2214506700
마라23aa92bb,128.8529407000,35.2237043100
마라23aa93aa,128.8529781000,35.2259579600
마라23aa93ab,128.8530155000,35.2282116100
마라23aa93ba,128.8530529000,35.2304652500
마라23aa93bb,128.8530903000,35.2327188900
마라23aa94aa,128.8531278000,35.2349725400
마라23aa94ab,128.8531652000,35.2372261800
마라23aa94ba,128.8532026000,35.2394798200
마라23aa94bb,128.8532401000,35.2417334600
마라23aa95aa,128.8532775000,35.2439871000
마라23aa95ab,128.8533150000,35.2462407400
마라23aa95ba,128.8533524000,35.2484943700
마라23aa95bb,128.8533899000,35.2507480100
마라23aa96aa,128.8534274000,35.2530016500
마라23aa96ab,128.8534648000,35.2552552800
마라23aa96ba,128.8535023000,35.2575089200
마라23aa96bb,128.8535398000,35.2597625500
마라23aa97aa,128.8535773000,35.2620161800
마라23aa97ab,128.8536147000,35.2642698100
마라23aa97ba,128.8536522000,35.2665234400
마라23aa97bb,128.8536897000,35.2687770700
마라23aa98aa,128.8537272000,35.2710307000
마라23aa98ab,128.8537647000,35.2732843300
마라23aa98ba,128.8538022000,35.2755379600
마라23aa98bb,128.8538397000,35.2777915800
마라23aa99aa,128.8538773000,35.2800452100
마라23aa99ab,128.8539148000,35.2822988300
마라23aa99ba,128.8539523000,35.2845524600
마라23aa99bb,128.8539898000,35.2868060800
마라23ab86ab,128.8547138000,35.1650785400
마라23ab86ba,128.8547512000,35.1673322100
마라23ab86bb,128.8547886000,35.1695858700
마라23ab87aa,128.8548260000,35.1718395400
마라23ab87ab,128.8548634000,35.1740932000
마라23ab87ba,128.8549007000,35.1763468600
마라23ab87bb,128.8549382000,35.1786005200
마라23ab88aa,128.8549756000,35.1808541900
마라23ab88ab,128.8550130000,35.1831078500
마라23ab88ba,128.8550504000,35.1853615100
마라23ab88bb,128.8550878000,35.1876151600
마라23ab89aa,128.8551252000,35.1898688200
마라23ab89ab,128.8551627000,35.1921224800
마라23ab89ba,128.8552001000,35.1943761400
마라23ab89bb,128.8552375000,35.1966297900
마라23ab90aa,128.8552750000,35.1988834400
마라23ab90ab,128.8553124000,35.2011371000
마라23ab90ba,128.8553499000,35.2033907500
마라23ab90bb,128.8553873000,35.2056444000
마라23ab91aa,128.8554248000,35.2078980500
마라23ab91ab,128.8554622000,35.2101517000
마라23ab91ba,128.8554997000,35.2124053500
마라23ab91bb,128.8555372000,35.2146590000
마라23ab92aa,128.8555746000,35.2169126500
마라23ab92ab,128.8556121000,35.2191662900
마라23ab92ba,128.8556496000,35.2214199400
마라23ab92bb,128.8556871000,35.2236735800
마라23ab93aa,128.8557246000,35.2259272300
마라23ab93ab,128.8557621000,35.2281808700
마라23ab93ba,128.8557995000,35.2304345100
마라23ab93bb,128.8558371000,35.2326881500
마라23ab94aa,128.8558746000,35.2349417900
마라23ab94ab,128.8559121000,35.2371954300
마라23ab94ba,128.8559496000,35.2394490700
마라23ab94bb,128.8559871000,35.2417027100
마라23ab95aa,128.8560246000,35.2439563500
마라23ab95ab,128.8560622000,35.2462099800
마라23ab95ba,128.8560997000,35.2484636200
마라23ab95bb,128.8561372000,35.2507172500
마라23ab96aa,128.8561748000,35.2529708800
마라23ab96ab,128.8562123000,35.2552245200
마라23ab96ba,128.8562498000,35.2574781500
마라23ab96bb,128.8562874000,35.2597317800
마라23ab97aa,128.8563250000,35.2619854100
마라23ab97ab,128.8563625000,35.2642390400
마라23ab97ba,128.8564001000,35.2664926700
마라23ab97bb,128.8564376000,35.2687462900
마라23ab98aa,128.8564752000,35.2709999200
마라23ab98ab,128.8565128000,35.2732535400
마라23ab98ba,128.8565504000,35.2755071700
마라23ab98bb,128.8565880000,35.2777607900
마라23ab99aa,128.8566256000,35.2800144100
마라23ab99ab,128.8566631000,35.2822680400
마라23ab99ba,128.8567007000,35.2845216600
마라23ab99bb,128.8567383000,35.2867752800
마라23ba86ba,128.8574957000,35.1673014800
마라23ba86bb,128.8575331000,35.1695551400
마라23ba87aa,128.8575706000,35.1718088000
마라23ba87ab,128.8576081000,35.1740624600
마라23ba87ba,128.8576456000,35.1763161200
마라23ba87bb,128.8576830000,35.1785697800
마라23ba88aa,128.8577205000,35.1808234400
마라23ba88ab,128.8577580000,35.1830771000
마라23ba88ba,128.8577955000,35.1853307600
마라23ba88bb,128.8578330000,35.1875844100
마라23ba89aa,128.8578705000,35.1898380700
마라23ba89ab,128.8579080000,35.1920917200
마라23ba89ba,128.8579455000,35.1943453800
마라23ba89bb,128.8579830000,35.1965990300
마라23ba90aa,128.8580205000,35.1988526800
마라23ba90ab,128.8580580000,35.2011063300
마라23ba90ba,128.8580956000,35.2033599800
마라23ba90bb,128.8581331000,35.2056136300
마라23ba91aa,128.8581706000,35.2078672800
마라23ba91ab,128.8582082000,35.2101209300
마라23ba91ba,128.8582457000,35.2123745700
마라23ba91bb,128.8582832000,35.2146282200
